관서명,주소,Latitude,Longitude
직지파출소,경상북도 김천시 대항면 직지로 182,36.1166267,128.0184223
북부지구대,경상북도 김천시 대학로 129,36.1358944,128.0936846
어모파출소,경상북도 김천시 어모면 어모로 249,36.2176298,128.10152
감문파출소,경상북도 김천시 감문로 985,36.2038121,128.1643238
동부지구대,경상북도 김천시 혁신6로 75,36.124126,128.185174
신영주지구대,경상북도 영주시 선비로 66 신영주지구대,0,0
서부지구대,경상북도 영주시 선비로 205 서부지구대,0,0
동부지구대,경상북도 영주시 원당로 228 동부지구대,36.8294168,128.6352515
부석파출소,경상북도 영주시 부석면 소천로 49 부석파출소,0,0
장수파출소,경상북도 영주시 장수면 장수로 5 장수파출소,0,0
안정파출소,경상북도 영주시 신재로 541 안정파출소,36.8461764,128.556537
순흥파출소,경상북도 영주시 순흥면 순흥로 63 순흥파출소,0,0
풍기파출소,경상북도 영주시 풍기읍 기주로 114 풍기파출소,36.8710324,128.5236184
금호파출소,경상북도 영천시 금호읍 금호로 115,35.9302304,128.8680541
고경파출소,경상북도 영천시 고경면 호국로 1079,35.9886194,129.0933647
임고파출소,경상북도 영천시 임고면 포은로 439,36.0245519,128.9734617
화산파출소,경상북도 영천시 화산면 장수로 908,36.01868795,128.8577795
신녕파출소,경상북도 영천시 신녕면 장수로 1691,36.02957,128.80655
화남파출소,경상북도 영천시 화남면 천문로 1599,36.06623,128.89812
북안파출소,경상북도 영천시 북안면 운북로 2023,35.92659,128.9998
대창파출소,경상북도 영천시 대창면 금창로 674,35.8758418,128.8956385
동부지구대,경상북도 영천시 창신2길13,0,0
남부지구대,경상북도 영천시 완산2길 43,0,0
중앙파출소,경상북도 영천시 최무선로 303,35.9668053,128.9313786
청통파출소,경상북도 영천시 청통면 금송로 1025 ,35.99398,128.82076
중앙지구대,경상북도 상주시 상서문로 63 ,0,0
동문지구대,경상북도 상주시 중앙로 371 ,36.4156865,128.1556245
모동파출소,경상북도 상주시 모동면 용호1길 21 ,36.3196615,127.9600476
화북파출소,경상북도 상주시 화북면 문장로 1718 ,36.56874,127.91145
은척파출소,경상북도 상주시 은척면 봉중1길 6 ,36.5326723,128.0732682
낙동파출소,경상북도 상주시 낙동면 영남제일로 105 ,36.3872713,128.260997
화동파출소,경상북도 상주시 화동면 이소1길 42 ,36.3895711,127.9541374
사벌국파출소,경상북도 상주시 사벌면 덕담1길 59 ,36.4661236,128.2089047
청리파출소,경상북도 상주시 청리면 청리중앙로 166-10 ,36.3337426,128.1255591
공성파출소,경상북도 상주시 공성면 공성중앙로 99 ,36.28654,128.09483
공검파출소,경상북도 상주시 공검면 비재로 1288 ,36.51278735,128.1566012
함창파출소,경상북도 상주시 함창읍 함창중앙로 112 ,36.5686697,128.1770061
화서파출소,경상북도 상주시 화서면 화령로 21 ,36.4445095,127.9498037
농암파출소,경상북도 문경시 농암면 농암길 78,36.5979571,128.0018781
가은파출소,경상북도 문경시 가은읍 가은로 137,36.64067,128.05875
산북파출소,경상북도 문경시 산북면 강동로 14,0,0
산양파출소,경상북도 문경시 산양면 산양로 107,36.6094981,128.2520855
점촌파출소,경상북도 문경시 돈달로 142 ,36.6041208,128.2022885
남부파출소,경상북도 문경시 모전로 144,36.5877514,128.1909988
문경파출소,경상북도 문경시 문경읍 문희로 61,36.7357312,128.1077406
마성파출소,경상북도 문경시 호계면 문경대로 1768,0,0
왜관지구대,경상북도 칠곡군 왜관읍 2번도로길 33,35.9987993,128.3973071
석적지구대,경상북도 칠곡군 석적읍 석적로 965,36.0745604,128.3936373
북삼지구대,경상북도 칠곡군 북삼읍 인평1길 2,36.0619057,128.3349707
동명파출소,경상북도 칠곡군 동명면 금암중앙길 21,35.9829463,128.5534086
지천파출소,경상북도 칠곡군 지천면 신동로 154,35.9569294,128.4865933
가산파출소,경상북도 칠곡군 동명면 경북대로 1576,35.9729709,128.5527578
약목파출소,경상북도 칠곡군 약목면 약목로3길 12 ,0,0
의성지구대,경상북도 의성군 의성읍 충효로 65,0,0
안평파출소,경상북도 의성군 안평면 안평의성로 1,36.38084,128.6002
단밀파출소,경상북도 의성군 단밀면 주속길 70,0,0
봉양파출소,경상북도 의성군 봉양면 도리원1길 53,0,0
안계파출소,경상북도 의성군 안계면 안계길 143,36.38464015,128.4367131
춘산파출소,경상북도 의성군 춘산면 금성현서로 1491,36.2388951,128.8172912
금성파출소,경상북도 의성군 금성면 탑리길 55,36.2559298,128.6811553
옥산파출소,경상북도 의성군 옥산면 신감옥산로 1228-3,36.35855,128.79667
다인파출소,경상북도 의성군 다인면 서릉길 62,36.4502056,128.3532486
풍각파출소,경상북도 청도군 풍각면 헐티로 212 ,35.6411775,128.6246733
이서파출소,경상북도 청도군 이서면 학산1길 48 ,0,0
중앙파출소,경상북도 청도군 청도읍 청화로 194,35.63943,128.7472862
화양파출소,경상북도 청도군 화양읍 도주관로 142 ,35.6506266,128.7091084
금천파출소,경상북도 청도군 금천면 금천로 46,35.69286435,128.891199
매전파출소,경상북도 청도군 매전면 청려로 3711 ,35.69153,128.8307895
남정파출소,경상북도 영덕군 남정면 진불길 29,36.2865619,129.3727724
영덕파출소,경상북도 영덕군 영덕읍 중앙길 89,36.41027,129.3730662
강구파출소,경상북도 영덕군 강구면 동해대로 4482,36.3704245,129.3790403
영해파출소,경상북도 영덕군 영해면 예주2길 9,36.5374892,129.4081902
축산파출소,경상북도 영덕군 축산면 영덕대게로 2049,36.4963217,129.4401404
병곡파출소,경상북도 영덕군 병곡면 병곡길 62,36.6027761,129.4115075
기성파출소,경상북도 울진군 기성면 기성로 667 ,36.8317399,129.436026
북면파출소,경상북도 울진군 북면 울진북로 2080 북면파출소,37.1020767,129.3732532
죽변파출소,경상북도 울진군 죽변면 죽변중앙로 159,37.0594355,129.4216546
울진파출소,경상북도 울진군 울진읍 읍내10길 20 ,36.9964907,129.4028435
근남파출소,경상북도 울진군 근남면 울진북로 147 근남파출소,0,0
후포파출소,경상북도 울진군 후포면 울진대게로 34-8,36.6776975,129.4460656
평해파출소,경상북도 울진군 평해읍 평해로 61,36.7248974,129.4408821
금강송파출소,경상북도 울진군 금강송면 불영계곡로 1723 ,36.9378084,129.2463366
석포파출소,경상북도 봉화군 석포면 석포로1길 6,37.0469268,129.0645324
춘양파출소,경상북도 봉화군 춘양면 의양로 54,36.9355334,128.9132009
소천파출소,경상북도 봉화군 소천면 소천로 1259,36.9382505,129.0028332
명호파출소,경상북도 봉화군 명호면 노루목재길 24,0,0
봉화파출소,경상북도 봉화군 봉화읍 봉화로 1077,36.86313,128.68196
물야파출소,경상북도 봉화군 물야면 문수로 981 ,36.9789486,128.7332361
예천지구대,경상북도 예천군 예천읍 충효로 198,36.6509408,128.4522
용궁파출소,경상북도 예천군 용궁면 용궁로 92,36.6084454,128.2902303
풍양파출소,경상북도 예천군 풍양면 낙상1길 60-3,36.5101674,128.2995721
용문파출소,경상북도 예천군 용문면 용문경천로 1213 ,36.6858012,128.4154444
호명지구대,경상북도 예천군 호명면 호명로 547번지,0,0
지보파출소,경상북도 예천군 지보면 지보로 151,36.5318681,128.3755874
감천파출소,경상북도 예천군 예천읍 충효로 1385,36.6509408,128.4522
은풍파출소,경상북도 예천군 은풍면 은풍로 85 ,36.74311,128.44225
벽진파출소,경상북도 성주군 벽진면 벽봉로 17,35.9503249,128.2160637
수륜파출소,경상북도 성주군 수륜면 참별로 917,35.8696604,128.1829941
가천파출소,경상북도 성주군 가천면 가천로 73,35.8810336,128.1712833
초전파출소,경상북도 성주군 초전면 대장길 111,35.9680548,128.2648504
선남파출소,경상북도 성주군 선남면 관화길 90,35.9025452,128.3505772
용암파출소,경상북도 성주군 용암면 운용로 1025,35.8327,128.33861
중부지구대,경상북도 성주군 성주읍 성밖숲길 151,35.9140651,128.2859558
진보파출소,경상북도 청송군 진보면 진보로 129 진보파출소,0,0
주왕산파출소,경상북도 청송군 주왕산면 이전앞길 5,36.3566306,129.1626868
현동파출소,경상북도 청송군 현동면 청송로 2667,36.29051,129.01649
안덕파출소,경상북도 청송군 안덕면 안덕로 95,36.2875489,128.9566927
현서파출소,경상북도 청송군 현서면 구산동로 43,36.2752844,128.8956768
청송파출소,경상북도 청송군 청송읍 금월로 273,36.4329771,129.0562755
부남파출소,경상북도 청송군 부남면 대전로 127,36.34182,129.05913
입암파출소,경상북도 영양군 입암면 입암로 72,36.59087,129.08873
석보파출소,경상북도 영양군 석보면 원리길 15,36.560186,129.1254392
수비파출소,경상북도 영양군 수비면 한티로 459 ,36.7649883,129.202299
청기파출소,경상북도 영양군 청기면 청기1길 9-6,36.6611707,129.0623515
영양파출소,경상북도 영양군 영양읍 동서대로 29,36.6623575,129.1179413
부계파출소,경상북도 군위군 부계면 창평길 29 ,0,0
의흥파출소,경상북도 군위군 의흥면 읍내6길 7,0,0
중앙파출소,경상북도 군위군 군위읍 중앙길 73,0,0
효령파출소,경상북도 군위군 효령면 치산효령로 2383,0,0
성산파출소,경상북도 고령군 성산면 성산로 954,35.75205,128.38167
다산파출소,경상북도 고령군 다산면 평리1길 15-1,0,0
대가야지구대,경상북도 고령군 대가야읍 시장길 1길 5,0,0
쌍림파출소,경상북도 고령군 대가야읍 대가야로 610,35.7422366,128.2747638
저동파출소,경상북도 울릉군 울릉읍 봉래2길 30-2 저동파출소,0,0
도동파출소,경상북도 울릉군 울릉읍 도동4길 4번지 도동파출소,0,0
서면파출소,경상북도 울릉군 서면 남양4길 37,37.4674396,130.8379423
북면파출소,경상북도 울릉군 북면 천부1길 20,37.5414006,130.8743181
신월지구대,경상남도 창원시 성산구  신사로45번길 35,35.2275862,128.6926822
가음정지구대,경상남도 창원시 성산구  원이대로863번길 22 ,35.2084122,128.6974935
중앙파출소,경상남도 창원시 성산구  원이대로566번길 27-19,35.2268364,128.6764934
반송파출소,경상남도 창원시 성산구  원이대로473번길 17,35.2354505,128.6699187
사파파출소,경상남도 창원시 성산구  대암로 113 ,35.2156019,128.7088261
신촌파출소,경상남도 창원시 성산구  봉양로 408,35.1792058,128.6432948
명곡지구대,경상남도 창원시 의창구 원이대로261번길 16-19,35.2443812,128.6510299
의창파출소,경상남도 창원시 의창구 의창대로266번길 11,0,0
팔용파출소,경상남도 창원시 의창구 창원대로397번길 30,35.236661,128.6433915
동읍파출소,경상남도 창원시 의창구 동읍 의창대로 902,35.27877025,128.6891872
북면파출소,경상남도 창원시 의창구 천주로 1127,35.3510262,128.6080049
대산파출소,경상남도 창원시 의창구 대산면 진산대로 415,35.33672635,128.7085791
신마산지구대,경상남도 창원시 마산합포구  문화남5길 52,35.1844524,128.5575471
완월파출소,경상남도 창원시 마산합포구 중앙남11길 12,35.1920707,128.563524
남성파출소,경상남도 창원시 마산합포구  3·15대로 295,35.2032111,128.5701732
오동파출소,경상남도 창원시 마산합포구  천하장사로 111,35.2119696,128.5748242
교방파출소,경상남도 창원시 마산합포구 교방서1길 40,35.2130335,128.5645971
구산파출소,경상남도 창원시 마산합포구 구산면 구산로562,0,0
진동파출소,경상남도 창원시 마산합포구 진동면 삼진의거대로 661 ,35.1171357,128.489231
진전파출소,경상남도 창원시 마산합포구 진전면 대실로 156,35.1021283,128.4191294
합성지구대,경상남도 창원시 마산회원구  합성남8길 21,35.2384536,128.585638
양덕지구대,경상남도 창원시 마산회원구  양덕동2길 6 양덕파출소,0,0
석전파출소,경상남도 창원시 마산회원구  석전동6길 20,35.2306921,128.5752243
산호파출소,경상남도 창원시 마산합포구  산호북15길 1,35.2180099,128.5818447
회원파출소,경상남도 창원시 마산회원구 회원남25길 73,35.2182153,128.5644165
삼계파출소,경상남도 창원시 마산회원구 내서읍 삼계로 32 (삼계파출소),35.2321766,128.5012944
중리파출소,경상남도 창원시 마산회원구 내서읍 호원로164,0,0
비봉지구대,경상남도 진주시  비봉로33번길 2 ,35.1937774,128.0806351
상대지구대,경상남도 진주시  동진로 263,35.1804271,128.119946
남강지구대,경상남도 진주시  창렬로7번길 14,35.189601,128.0720928
진양호지구대,경상남도 진주시  평거로 42,35.1738505,128.0651947
하대지구대,경상남도 진주시  대신로 323-6,35.18938,128.1161575
개양파출소,경상남도 진주시  진주대로 560,35.1568283,128.1078071
충무공파출소,경상남도 진주시 충무공동 충의로 149,35.17472105,128.1498816
